2010CensusBG,TotPop,EmploymentMix,EmploymentHHMix,IntersectionDensity,ProximitytoTransit,PopDensity,ResDensity,WalkIndex,MedHV,MedRent,MedRent12,MedIncome,MedYrsLived,MedAge,Percent65,Percentage of Households with a person over 65,Percentage of Elderly Population: Female,Percentage of Elderly Population below poverty line,Percentage of Elderly Population living with family,Percentage of Elderly Population not working in the past year
530330322084,2031,0.573408003,0.534114123,51.65722282,890.5,5.922576,2.58657,11.33333333,792400,2177,26124,85250,4,36,0.090103397,17.93%,0.699453552,0.087431694,0.743169399,0.68852459
530330322085,2871,0.746881444,0.274631483,61.09542791,665.2,5.466381,2.003007,11.83333333,848100,2307,27684,70208,7,41,0.10066179,22.18%,0.626297578,0,0.584775087,0.667820069
530330322101,1906,0.337574826,0.593159258,6.023864228,-99999,0.355044,0.131884,4.5,712700,NA,NA,91875,8,50.7,0.188352571,31.14%,0.484679666,0.105849582,0.894150418,0.571030641
530330322102,6075,0.73243169,0.372108585,38.61029956,-99999,2.881177,0.976043,7,686000,2664,31968,84750,7,33.9,0.02436214,6.85%,0.668918919,0,0.472972973,0.790540541
530330322103,6559,0.876895171,0.562280265,94.85762125,938.78,4.547333,1.96411,14.33333333,622000,1984,23808,52337,5,33.8,0.050542067,8.82%,0.35347432,0.220543807,0.915407855,0.277945619
530330322111,1846,0.81071307,0.759633074,78.78413142,1079.6,5.495864,1.953026,14.5,790100,1910,22920,59740,12,41.8,0.061647572,11.58%,0.584070796,0.017699115,0.89380531,0.734513274
530330322112,1786,0.684377504,0.404827259,58.80359539,970.97,8.294194,2.911791,11.33333333,654900,2313,27756,74444,9,38.2,0.092385218,17.86%,0.56969697,0,0.751515152,0.721212121
530330322113,1492,0.223308334,0.242116573,121.0094192,396.97,12.441156,4.252674,12.16666667,591100,2559,30708,68224,10,37.5,0.085790885,16.67%,0.6484375,0.0625,0.6796875,0.6328125
530330322121,2839,0.715344292,0.68367742,128.5937658,-99999,12.306831,4.057483,11,638700,2418,29016,83862,9,36,0.03205354,8.33%,0.318681319,0.296703297,1,1
530330322122,924,0.364142377,0.517404158,56.27604408,968.29,5.183981,2.148771,10.33333333,773900,2358,28296,138224,13,42.8,0.028138528,8.72%,0,0,1,0
530330322123,1817,0.428836573,0.351802131,111.4592053,1142.63,8.952883,2.916955,11.33333333,707800,NA,NA,105019,7,36.1,0.101265823,14.86%,0.711956522,0,1,0.608695652
530330322124,2757,0.307563806,0.241606646,75.19500866,-99999,12.453902,4.630123,5.666666667,428100,1772,21264,64773,8,35.7,0.114617338,18.15%,0.5,0,0.949367089,0.446202532
530330322131,1091,0.668615226,0.307214646,71.06528238,-99999,3.530744,1.317152,7.5,797100,NA,NA,96176,13,40.6,0.189734189,31.01%,0.483091787,0,0.927536232,0.739130435
530330322132,1265,0.636899108,0.198762536,75.10020347,-99999,5.780834,1.974166,7,895700,NA,NA,101985,12,42.1,0.077470356,16.00%,0.612244898,0.010204082,0.918367347,0.479591837
530330322133,1981,0.558263762,0.242059272,56.09184834,-99999,4.866218,1.783379,6,844000,2206,26472,91912,12,43.6,0.059565876,11.13%,0.5,0,0.881355932,0.5
530330322141,2008,0.866776287,0.810954675,58.61152253,-99999,2.757357,0.766238,10.16666667,819700,NA,NA,125377,8,40.1,0.039342629,9.86%,0.392405063,0.164556962,1,0.848101266
530330322142,2679,0.734674805,0.15023644,91.57093257,-99999,9.051436,3.300953,7.833333333,638700,3163,37956,82778,11,38.9,0.049272116,10.10%,0.651515152,0.068181818,0.856060606,1
530330322143,2019,0.264130546,0.679312006,49.4933385,-99999,3.121534,0.97403,6.5,769200,2583,30996,106615,8,36.9,0.072313026,17.42%,0.623287671,0.061643836,0.773972603,0.842465753
530330322151,1993,0.459539539,0.470011388,28.64162976,-99999,3.417516,1.07001,5.333333333,819700,3314,39768,104286,8,38.8,0.027094832,6.41%,0.555555556,0,1,0.777777778
530330322152,3041,0.173425603,0.494507275,16.50902914,-99999,1.274197,0.40476,4.333333333,944500,3500,42000,117750,7,41.1,0.091417297,16.98%,0.474820144,0.032374101,0.877697842,0.73381295
530330323071,1609,0.723258605,0.615545556,40.53771173,-99999,1.997459,0.684027,8.333333333,676200,NA,NA,76346,16,48.8,0.136109385,26.13%,0.347031963,0,0.940639269,0.776255708
530330323072,1217,0.428143138,0.467543862,34.74427044,855.63,2.472342,0.87761,9.5,565700,2088,25056,65221,18,42.7,0.14439834,25.23%,0.522988506,0,0.764367816,0.850574713
530330323073,1099,0.538172661,0.514513409,30.10738303,-99999,1.685083,0.631714,6,681800,NA,NA,73750,12,43.7,0.072793449,12.03%,0.4,0,0.8,0.7625
530330323074,1246,0.290241813,0.459187856,37.56965489,-99999,2.855303,1.168704,5,694100,NA,NA,78942,8,35.8,0.078651685,15.37%,0.5,0.163265306,1,0.775510204
530330323075,922,0.456962985,0.573552099,37.39690444,-99999,2.692803,1.095229,6.166666667,584000,1375,16500,56250,24,39.4,0.224511931,53.59%,0.942028986,0,0.299516908,0.449275362
530330323091,1746,0.840224679,0.822685142,71.53015373,232.01,2.091531,1.199097,16.83333333,387300,1942,23304,80292,4,30.9,0.043347381,9.17%,0.862318841,0,0.115942029,0.956521739
530330323092,4413,0.925253961,0.915978191,232.281955,104.61,16.355703,10.366395,20,201300,1787,21444,74583,3,30.2,0.059370043,8.02%,0.713740458,0.316793893,0.435114504,0.812977099
530330323093,2090,0.687501044,0.359621296,114.7456668,965.61,6.593686,2.719501,12.83333333,562800,2755,33060,119615,6,36.1,0.088516746,13.19%,0.47027027,0.081081081,0.745945946,0.572972973
530330323111,1143,0.51305705,0.35971428,9.024814954,1122.52,0.619675,0.246135,8.5,857500,NA,NA,52206,19,53.6,0.090988626,15.20%,0.5,0,1,0.5
530330323112,1918,0.596278813,0.264459295,28.36834307,827.47,3.704851,1.139657,9.166666667,547100,NA,NA,72368,8,36.8,0.049009385,14.92%,0.617021277,0,0.808510638,0.819148936
530330323113,1258,0.455409839,0.252604662,15.46696562,-99999,1.188549,0.347684,4.166666667,669700,NA,NA,38750,16,44.4,0.141494436,28.53%,0.5,0,1,0.904494382
530330323114,1470,0.272258664,0.384083978,22.46922713,-99999,1.511138,0.493433,4.333333333,628000,NA,NA,51875,18,49.8,0.165306122,32.50%,0.419753086,0,1,0.720164609
530330323115,941,0.485546301,0.47505637,17.13526763,-99999,0.881207,0.279064,5.166666667,891300,NA,NA,60208,15,45,0.094580234,17.79%,0.393258427,0,1,0.213483146
530330323131,953,0.332434185,0.466808675,20.26304759,-99999,0.867084,0.254757,4.5,908300,NA,NA,103917,14,39.1,0.128016789,30.71%,0.43442623,0.163934426,1,0.672131148
530330323132,1225,0.813068641,0.943102992,107.1228278,197.14,1.73453,1.03647,17.83333333,NA,2139,25668,61771,5,40.6,0.225306122,29.54%,0.699275362,0.057971014,0.594202899,0.597826087
530330323133,853,0.305664802,0.45242362,27.75242543,618.26,1.596803,0.50918,9.5,802800,NA,NA,90250,10,37.3,0.080890973,19.12%,0.782608696,0,1,0.434782609
530330323134,3520,0.63376351,0.848953861,157.2336548,555.22,17.181908,6.50179,16.5,474100,1884,22608,63838,4,30.4,0.020454545,5.41%,0,0,0.208333333,0.208333333
530330323151,1745,0.662285878,0.418713242,5.391633353,-99999,0.272412,0.114897,5.333333333,799400,1755,21060,96613,12,49.6,0.142120344,22.95%,0.471774194,0,0.822580645,0.629032258
530330323152,1719,0.49893945,0.288536405,18.61308712,-99999,0.926201,0.368541,4.5,612600,1442,17304,76071,14,48.2,0.098312973,16.91%,0.479289941,0.065088757,0.804733728,0.597633136
530330323153,1816,0.538914146,0.428311467,11.56245336,-99999,0.728785,0.286939,4.833333333,824600,1679,20148,78125,12,43.9,0.106828194,18.73%,0.530927835,0,0.829896907,0.845360825
530330323161,782,0.643853428,0.260873774,50.27678557,1068.87,3.676408,1.184725,10.16666667,939800,2778,33336,107093,10,40,0.086956522,18.25%,0.588235294,0,0.602941176,0.720588235
530330323162,1696,0.395391504,0.23703774,33.14939463,1194.94,3.372337,1.193044,8.5,647300,2818,33816,90343,15,41.6,0.084684685,18.01%,0.425531915,0,0.773049645,0.695035461
530330323163,1768,0.805067062,0.340969474,33.36206067,-99999,3.128081,1.164184,7.166666667,879400,2938,35256,103795,10,42.3,0.074660633,15.98%,0.522727273,0,0.772727273,0.696969697
530330323164,1408,0.607239849,0.371486803,94.71922511,-99999,8.159977,2.636924,8.166666667,733700,NA,NA,108264,11,37.8,0.044034091,10.51%,0.516129032,0,0.887096774,0.741935484
530330323171,1722,0.580231825,0.416404258,32.79977969,-99999,4.200472,1.385521,6.166666667,773300,NA,NA,117097,10,37.8,0.102206736,22.31%,0.392045455,0.318181818,0.960227273,0.681818182
530330323172,1450,0.467454231,0.372200816,100.023422,797.97,8.825625,3.116359,11.66666667,809300,NA,NA,111813,11,41.4,0.050344828,9.38%,0.342465753,0,1,0.342465753
530330323173,1077,0.062065369,0.515280271,78.92913964,921.35,8.851322,3.575047,10.5,636000,1699,20388,93188,8,33.5,0.090064995,14.71%,0.731958763,0.020618557,0.731958763,0.474226804
530330323174,987,0.327197087,0.278823383,78.21265505,-99999,4.306229,1.383054,5.666666667,648300,NA,NA,83516,14,33.8,0,0.00%,0,0,0,0
530330323175,1166,0.489183103,0.189575407,70.42833658,903.91,7.259909,2.615061,9.833333333,665500,NA,NA,69453,14,38.8,0.117495712,23.81%,0.627737226,0.138686131,0.452554745,0.598540146
530330323181,2207,0.45127618,0.500114314,21.69685743,-99999,2.517584,0.822464,5.5,662700,NA,NA,89583,12,37.8,0.055731763,9.15%,0.577235772,0,0.853658537,0.585365854
530330323182,1252,0.579353873,0.223241999,93.39264388,936.1,9.960711,3.421011,11.33333333,671700,NA,NA,101125,12,36.9,0.071086262,13.40%,0.483146067,0,0.91011236,0.685393258
530330323183,1090,0.464289348,0.635405097,98.29804371,902.57,10.91355,3.414239,12.5,710900,NA,NA,105278,12,39.4,0.070642202,12.90%,0.415584416,0,1,1
530330323184,2163,0.61566898,0.500452852,63.15774549,820.77,5.926793,1.876955,12,701100,1881,22572,103125,7,35.3,0.055940823,11.53%,0.561983471,0.008264463,0.826446281,0.842975207
530330323191,900,0.367018035,0.488415509,29.40971241,-99999,1.550401,0.454784,5.166666667,601700,NA,NA,26645,19,39.2,0.147777778,32.20%,0.563909774,0,0.857142857,0.857142857
530330323192,1913,0.712253487,0.741343715,77.40843583,635.69,5.313054,1.908033,14.16666667,539500,1882,22584,37079,11,37.6,0.093570308,14.46%,0.379888268,0.027932961,0.837988827,0.988826816
530330323193,1852,0.821084398,0.946250994,133.7616795,729.57,5.255567,3.325877,16.83333333,192100,1883,22596,53603,4,32.4,0.125,18.01%,0.710743802,0.160869565,0.384297521,0.925619835
530330323194,1276,0.891018562,0.812637025,48.36656743,193.12,3.696048,2.589551,15.83333333,NA,1707,20484,40886,3,39.8,0.297021944,38.69%,0.754617414,0.050131926,0.287598945,0.905013193
530330323201,1380,0.742912089,0.504748019,24.92438927,1126.54,1.732925,0.572619,11.16666667,666400,NA,NA,78313,13,45.6,0.111594203,22.07%,0.694805195,0,0.883116883,0.727272727
530330323202,1515,0.525347247,0.239611735,34.58721827,-99999,2.348163,0.796671,5.166666667,801100,1140,13680,66522,14,45,0.141254125,21.60%,0.504672897,0,0.836448598,0.799065421
530330323203,1640,0.637917387,0.622123349,27.6783582,-99999,1.865626,0.70416,7.166666667,837600,NA,NA,85673,15,48.1,0.153610771,28.11%,0.470119522,0.035856574,0.848605578,0.792828685
530330323211,1100,0.331716032,0.478675519,26.31100894,-99999,2.260198,0.710935,4.833333333,879700,1375,16500,105729,10,41.9,0.084545455,15.90%,0.505376344,0.247311828,0.924731183,0.76344086
530330323212,1047,0.674939277,0.602061028,19.88983557,-99999,1.414584,0.580966,6.833333333,925400,1639,19668,83958,17,52.6,0.24195122,39.95%,0.549618321,0,0.900763359,0.816793893
530330323213,2550,0.623084388,0.69636671,40.03587966,-99999,2.024946,0.631307,7.666666667,877300,2318,27816,151627,7,37.1,0.069803922,15.30%,0.443820225,0.04494382,0.95505618,0.943820225
530330323214,1668,0.653909285,0.472369356,52.17080826,965.61,3.623622,1.120977,11.5,850500,NA,NA,103342,7,38.9,0.071342926,14.92%,0.428571429,0,1,0.638655462
530330323221,1124,0.530096124,0.340883946,40.94422909,1181.53,1.929521,0.655763,9.833333333,820400,NA,NA,75820,19,44.9,0.039145907,8.64%,0.386363636,0.181818182,0.931818182,0.454545455
530330323222,716,0.222357667,0.518063547,26.20758355,-99999,2.144353,0.78167,5,727500,NA,NA,89871,12,42.8,0.198324022,33.33%,0.401408451,0,0.76056338,0.556338028
530330323223,1720,0.125789634,0.54699431,93.84703321,1126.54,7.639373,2.451706,11.33333333,697000,2631,31572,81688,17,40.8,0.105813953,20.47%,0.373626374,0,0.945054945,0.60989011
530330323231,1681,0.59670108,0.47722446,59.02482877,704.09,6.117607,2.38008,11.33333333,782100,2301,27612,73264,6,35.3,0.098750744,16.55%,0.5,0,0.915662651,0.644578313
530330323232,1521,0.228241403,0.446529573,127.3773653,575.34,7.758875,3.555513,12.33333333,701300,2202,26424,73558,7,51.1,0.27972973,47.78%,0.646153846,0.086956522,0.432967033,1
530330323233,1551,0.476550259,0.248221357,105.9287684,242.74,8.170032,2.970921,13.16666667,520000,2690,32280,67083,13,36.6,0.10896196,23.87%,0.473372781,0,0.816568047,0.721893491
530330323234,1135,0.373039808,0.161543195,113.1234026,516.33,7.712193,2.819877,11.16666667,750000,NA,NA,107368,13,39.1,0.06784141,14.22%,0.61038961,0.246753247,1,0.818181818
530330323241,671,0.587422464,0.246911952,104.0059077,443.91,5.839332,3.280817,12.83333333,555800,NA,NA,44336,17,48.5,0.226527571,33.33%,0.552631579,0,0.723684211,0.598684211
530330323242,1519,0.607359177,0.230657037,74.34014435,553.88,13.228497,4.850739,11.5,770500,1527,18324,61987,4,35.4,0.088215932,20.29%,0.731343284,0.104477612,0.753731343,0.425373134
530330323243,1551,0.623272439,0.25654801,73.84436264,367.47,18.279086,9.628635,12.33333333,NA,1402,16824,65255,6,34.8,0.114119923,19.13%,0.677966102,0.282485876,0.344632768,0.807909605
530330323244,1551,0.519801119,0.213975413,150.7079461,268.22,8.176683,2.899533,14,632000,2547,30564,52583,10,35.2,0.097356544,22.41%,0.695364238,0.099337748,0.662251656,0.470198675
530330323251,593,0.330924818,0.344708769,117.1301456,685.31,8.136782,3.238247,11.66666667,753800,NA,NA,71875,13,41.4,0.072512648,22.51%,0.395348837,0,1,0.627906977
530330323252,2552,0.4877163,0.327785479,195.9862966,692.02,13.910014,5.941189,13.33333333,620500,1572,18864,42083,6,31.3,0.052507837,10.51%,0.649253731,0.029850746,0.619402985,0.455223881
530330323253,2660,0.600018421,0.379260047,85.49881061,480.12,11.158871,5.117979,12.83333333,471400,1892,22704,82561,5,33,0.072556391,13.40%,0.585492228,0.129533679,0.590673575,0.761658031
530330323261,1371,0.62921307,0.473446812,21.76316601,-99999,1.539603,0.555874,6.333333333,1049200,NA,NA,75208,15,51,0.183078045,30.21%,0.466135458,0.09561753,1,0.625498008
530330323262,1607,0.665244802,0.532200928,21.33184274,1047.41,1.706551,0.637169,10.83333333,775200,2161,25932,36094,12,42,0.170504045,36.30%,0.583941606,0.04379562,0.602189781,0.762773723
530330323263,982,0.6298961,0.570694706,23.61397964,615.57,1.924558,0.59579,11.5,751300,NA,NA,105313,12,41.2,0.119144603,28.29%,0.538461538,0,0.794871795,0.854700855
530330323271,3391,0.62866648,0.230821773,26.42588821,-99999,1.637642,0.877015,5.333333333,681900,2614,31368,64811,9,69.2,0.625184311,76.89%,0.522641509,0.025943396,0.799528302,0.836792453
530330323272,810,0.520680147,0.65496801,19.11766398,-99999,0.74102,0.291834,6.333333333,879100,2083,24996,63542,11,43.4,0.140740741,24.48%,0.605263158,0,0.921052632,1
530330323281,1154,0.783442092,0.560954693,26.86549198,-99999,1.467495,0.497219,7.666666667,715500,NA,NA,60920,13,38.7,0.149046794,26.96%,0.558139535,0,0.843023256,0.651162791
530330323282,1026,0.608208463,0.697996135,12.99281914,-99999,1.357742,0.452581,6.666666667,809200,NA,NA,77625,15,41.2,0.131578947,27.78%,0.644444444,0,0.933333333,0.392592593
530330323283,1310,0.586809613,0.347612343,30.52959617,-99999,2.34239,0.790333,5.5,862900,NA,NA,77344,10,41.4,0.115057915,19.64%,0.435897436,0.120805369,0.897435897,0.596153846
530330323291,3854,0.614531648,0.439310094,40.99594348,828.81,3.915018,1.149922,10.66666667,718400,2755,33060,100966,12,36.7,0.062791905,17.14%,0.590909091,0.136363636,0.863636364,0.805785124
530330323292,5247,0.874396276,0.611065904,69.87520313,1000.48,3.843747,1.529587,13.66666667,621000,1819,21828,102979,5,36,0.123499142,28.07%,0.601851852,0.081790123,0.483024691,0.895061728
530330324011,1155,0.545832771,0.699439779,3.509757552,-99999,0.129243,0.069936,5.666666667,477900,1018,12216,33300,17,52.7,0.249350649,46.61%,0.534722222,0.121527778,0.746527778,0.815972222
530330324012,2084,0.643191838,0.44951016,10.89342156,-99999,0.928739,0.326663,5.666666667,529000,1850,22200,71731,8,37.3,0.056621881,10.64%,0.338983051,0,0.838983051,0.5
530330324013,1879,0.787422036,0.763617586,126.004319,-99999,6.455998,2.143982,11.83333333,390700,NA,NA,74362,9,33.8,0.03938265,6.77%,0.851351351,0.027027027,0.540540541,0.972972973
530330324014,1014,0.449725172,0.428577074,11.47850877,-99999,0.504978,0.189242,4.5,489400,NA,NA,48988,14,41.2,0.037475345,11.59%,0.5,0,0.5,1
530330324021,1998,0.605281547,0.176759861,79.3052076,936.1,5.633146,1.773398,10.66666667,453700,NA,NA,57036,9,37.2,0.037537538,11.45%,0.48,0,0.64,0.84
530330324022,2276,0.730845371,0.590417934,88.28618516,980.36,4.878306,1.755418,13.66666667,432600,1750,21000,76371,13,39.6,0.06370826,13.06%,0.544827586,0,0.703448276,0.448275862
530330324023,1581,0.476264911,0.226716439,18.59883658,-99999,1.640129,0.714769,4,400000,NA,NA,62724,16,47.5,0.184693232,27.27%,0.510273973,0,0.948630137,0.578767123
530330324024,992,0.491985141,0.396698674,4.020858794,-99999,0.244273,0.094557,4.166666667,678600,1616,19392,31190,14,36.4,0.107862903,24.73%,0.261682243,0,0.420560748,1
530330325001,1285,0.403873361,0.30270509,0.899969634,-99999,0.037991,0.014073,2.5,546400,NA,NA,54286,13,47.6,0.080155642,17.02%,0.32038835,0,1,0.572815534
530330325002,1520,0.748144079,0.556280652,2.385236826,-99999,0.118776,0.048292,6.166666667,649700,1735,20820,48320,15,45.5,0.0875,18.84%,0.436090226,0,0.601503759,0.496240602
530330325003,842,0.728503094,0.842485285,80.33523806,79.13,1.419681,0.696352,16.66666667,353200,1188,14256,29375,10,34.9,0.131828979,26.22%,0.567567568,0.045045045,0.486486486,0.693693694
530330325004,1734,0.575798891,0.15739795,7.618759728,-99999,0.421119,0.157616,4.166666667,477300,2045,24540,56806,13,47.3,0.136678201,24.76%,0.569620253,0,0.772151899,0.780590717
530330326011,2068,0.815561952,0.687457498,41.24446695,840.88,2.642948,0.971296,13.16666667,460000,1489,17868,42297,11,44.3,0.21131528,37.88%,0.542334096,0.020594966,0.901601831,0.693363844
530330326012,1151,0.439507738,0.511691433,1.397020413,-99999,0.081021,0.031113,3.666666667,652900,1523,18276,40183,12,43.3,0.0974084,17.33%,0.587155963,0,0.743119266,0.52293578
530330326021,3941,0.447490225,0.643728065,30.32355796,-99999,2.731826,0.921238,6.333333333,549500,2212,26544,75333,8,35.7,0.086780005,17.23%,0.406432749,0,0.956140351,0.505847953
530330326022,1210,0.646108845,0.437935904,9.160369296,-99999,0.702471,0.271119,5.5,579500,NA,NA,53779,15,42.3,0.108264463,21.38%,0.297709924,0.13740458,1,0.748091603
530330326023,5294,0.898078761,0.573977375,29.73325681,316.5,1.881432,0.614824,13.66666667,580700,2115,25380,73899,7,33.7,0.0700078,16.31%,0.596100279,0,0.660167131,0.852367688
530330326024,3573,0.64558482,0.606334537,35.14973335,930.74,2.912689,0.999428,11.33333333,674800,2256,27072,103456,8,37.6,0.084507042,16.29%,0.583333333,0,0.95,0.53
530330327021,1302,0.604265242,0.387266777,9.456778834,1122.52,0.667658,0.29537,9.166666667,544600,1977,23724,68705,7,43.6,0.105222734,14.06%,0.562043796,0,0.919708029,0.664233577
530330327022,1447,0.440422139,0.291099088,3.516705213,-99999,0.23366,0.076057,3.166666667,410300,NA,NA,53500,13,42.7,0.128541811,24.20%,0.553763441,0,1,0.61827957
530330327023,950,0.304427655,0.159842546,9.162304105,-99999,0.866816,0.346726,3,472100,NA,NA,48452,13,46.5,0.013684211,3.16%,0,0,1,1
530330327024,1088,0.589999475,0.201796658,96.65698946,-99999,8.524496,2.87545,7.333333333,318100,NA,NA,35000,14,40.6,0.111213235,27.79%,0.710743802,0,0.917355372,0.628099174
530330327025,1253,0.681934846,0.537100039,0.527328294,-99999,0.158841,0.106993,5,597500,NA,NA,69514,13,39.9,0.044692737,7.35%,0.375,0.089285714,0.696428571,0.607142857
